urun_id,urun_adi,fiyat,foto_link,yorum_ozeti,ortalama_star_puani,5star,4star,3star,2star,1star
HBCV00002D8PNF,Pure Baby Organik Pamuklu Cırtlı Bez Tekli Paket 3 Numara Midi 56 Adet,"170,00 TL",https://productimages.hepsiburada.net/s/280/424-600/110000267749998.jpg,"Pure Baby organik pamuklu bez, kullanıcılar tarafından genellikle olumlu yorumlar almıştır. Ürünün sızdırmazlık özelliği, yumuşak dokusu ve pişik yapmaması öne çıkan pozitif özelliklerdir. Kullanıcılar, bezin fiyat-performans oranını memnuniyetle karşılamakta ve diğer markalarla kıyaslandığında benzer kalitede olduğunu belirtmektedir. Ancak, bazı kullanıcılar bezin kalıbının küçük olduğunu ve bantlarının esnek olmadığını dile getirmiştir. Genel olarak, Pure Baby bez, uygun fiyatı ve kalitesiyle tercih edilebilir bir üründür.",4.3,4624,885,543,174,460
HBV00000YA59O,Pusat K3 Pro RGB Mekanik Türkçe Kablolu Oyuncu Klavyesi,"1.799,00 TL",https://images.hepsiburada.net/banners/1/product1_20250527105635_20250527105635.jpeg,"Pusat K3 Pro RGB Mekanik Oyuncu Klavyesi, kullanıcılar tarafından yüksek tuş hassasiyeti, kaliteli malzeme ve etkileyici RGB aydınlatma özellikleriyle övgü almaktadır. Klavyenin ağır ve sağlam yapısı, oyun deneyimini artırırken, makro tuşları ve ses kontrol tekerleği gibi fonksiyonlar kullanım kolaylığı sağlamaktadır. Türkiye'de üretilmiş olması ve fiyat performans oranının yüksekliği, ürünü cazip kılmaktadır. Ancak, bazı kullanıcılar bilek desteğinin mıknatıslarının zayıf olduğunu belirtmiştir. Genel olarak, klavye fiyatına göre mükemmel bir seçim olarak değerlendirilmektedir.",4.7,1291,152,29,12,39
HBC0000504O50,Nivea Q10 Sıkılaştırıcı Vücut Losyonu Pump 400 ml ;10 Günde Sıkılaşmış ve Esnek Cilt; Avantajlı Boy,"309,90 TL",https://images.hepsiburada.net/banners/s/1/104-104/App1_(1)133827877555742529.png,"NIVEA Q10 Sıkılaştırıcı Vücut Losyonu, kullanıcılar tarafından nemlendirme özelliği ve hoş kokusuyla övgüyle karşılanıyor. Ürünün cildi yumuşacık yapması ve hızlı emilmesi, kullanıcılar arasında popülerliğini artırıyor. Bazı kullanıcılar, sıkılaştırma etkisinin tek başına yeterli olmadığını belirtse de, düzenli kullanım ve egzersizle desteklendiğinde etkili sonuçlar alınabileceği ifade ediliyor. Losyonun fiyat-performans dengesi olumlu değerlendirilmiş ve kullanıcılar tarafından tavsiye ediliyor.",4.6,806,143,48,13,26
HBV00000NA4HD,Cooler Master CoolerMaster MasterGel Maker Nano Partiküllü Termal Macun R2 (MGZ-NDSG-N15M-R2),"490,00 TL",https://images.hepsiburada.net/banners/1/gaming1200x120_20250521132656_20250521132656.jpeg,"CoolerMaster MasterGel Maker Nano Termal Macun, ısı iletimi konusunda üstün performans sunarak kullanıcıların memnuniyetini kazanıyor. Ürün, oyunlarda ve yüksek performans gerektiren işlemlerde sıcaklık değerlerini düşürerek cihazların daha serin çalışmasını sağlıyor. Kullanıcılar, ürünün fiyatını hak ettiğini ve kalitesiyle öne çıktığını belirtiyor. Ancak, macunun yoğun kıvamı nedeniyle sürülmesi zor olabiliyor ve bazı kullanıcılar bu konuda zorluk yaşayabiliyor. Genel olarak, ürün performansıyla dikkat çekiyor ve termal macun ihtiyacı olanlar için öneriliyor.",4.7,915,106,37,14,33
HBC000071GFAV,Siveno %100 Doğal Bebek Çamaşır Sabunu Kendinden Yumuşatıcılı Bitkisel Deterjan Vegan 1000 ml X2 Adet,"319,90 TL",https://productimages.hepsiburada.net/s/777/424-600/110000965420060.jpg,"Siveno %100 Doğal Bebek Çamaşır Sabunu, kullanıcılar tarafından doğal içeriği ve yumuşatıcı etkisiyle övgü alıyor. Bebekler için güvenle tercih edilen bu deterjan, alerjik ciltlerde bile rahatlıkla kullanılabiliyor ve çamaşırları mis gibi yapıyor. Ürünün temiz içeriği, ebeveynler arasında yaygın bir tercih sebebi. Ancak, bazı kullanıcılar leke çıkarma konusunda yeterli bulmuyor. Genel olarak, ürünün performansı ve doğallığı, fiyatını hak ediyor ve kullanıcılar tarafından tavsiye ediliyor.",4.5,913,82,54,19,69
HBC00002BLLCR,Tefal B55690 Titanyum 1X SimpleCook 2'li 20/26 CmTava Seti - 2100126824,"1.599,00 TL",https://productimages.hepsiburada.net/s/777/424-600/110000846464080.jpg,"Tefal B55690 Titanyum 1X SimpleCook tava seti, kullanıcılar tarafından kalitesi ve dayanıklılığı ile öne çıkıyor. Yapışmaz yüzeyi sayesinde pişirme işlemi keyifli hale geliyor ve kolay temizleniyor. Kullanıcılar, tavaların uzun ömürlü olduğunu ve fiyatının performansını karşıladığını belirtiyorlar. Ancak, bazı kullanıcılar tavaların boyutlarını küçük bulmuş ve büyük tavanın sapında oynama olduğunu belirtmişlerdir. Genel olarak, Tefal markasının kalitesi kullanıcılar tarafından takdir edilmekte ve tavsiye edilmektedir.",4.4,1128,162,75,25,124
HBV00000ONZQK,Evocase EVO301 Bilek Destekli Mouse Pad,"99,90 TL",https://images.hepsiburada.net/banners/1/gaming1200x120_20250521132656_20250521132656.jpeg,"Evocase EVO301 Bilek Destekli Mouse Pad, kaydırmaz tabanı ve bilek desteği ile dikkat çekiyor. Kullanıcılar, ürünün konforlu ve fiyat performans açısından tatmin edici olduğunu belirtiyor. Özellikle bilek desteği sayesinde uzun süreli kullanımlarda rahatlık sağladığı vurgulanıyor. Ancak, bilek desteğinin yumuşaklığı bazı kullanıcılar için yeterli bulunmuyor ve mouse hareket alanının sınırlı olması eleştiriliyor. Genel olarak, fiyatına göre iyi bir seçenek olarak değerlendiriliyor.",4.3,2148,620,357,114,180
HBC00000ZD8UF,"Bluefox Kedi Köpek Tüyü Toplayıcı - Tüy , Tiftik Ayıklayıcı, Giysi Tüy Tıraş Aracı, Giysilerinizi ve Kumaşlarınızı Yeniler","55,00 TL",https://images.hepsiburada.net/banners/s/1/105-104/IMAGE-BADGE-CokAvantajli133710426430267271.png,"Bluefox Kedi Köpek Tüyü Toplayıcı, kullanıcılar tarafından etkili bir tüy temizleme aracı olarak övülüyor. Halı, koltuk ve battaniye gibi yüzeylerde başarılı sonuçlar veriyor. Ürün, küçük boyutuna rağmen güçlü bir performans sergiliyor ve fiyatını hak ediyor. Kullanıcılar, tüylerin yanı sıra toz ve tiftikleri de topladığını belirtiyorlar. Ancak, bazı kumaşlarda dikkatli kullanılmazsa yıpranma riski taşıyor. Ayrıca, ürünün boyutunun küçük olması, uzun süreli kullanımda yorucu olabiliyor. Genel olarak, evcil hayvan sahipleri için tavsiye edilen bir ürün.",4.2,1379,288,168,70,199
HBV00000OHL08,Woody Life Ahşap Balık Tutma Ipe Dizme Bultak Oyunu Montessori Çocuk Etkinlik Zeka,"237,15 TL",https://productimages.hepsiburada.net/s/32/424-600/10379853529138.jpg,"Woody Life Ahşap Balık Tutma Oyunu, çocukların ilgisini çeken eğitici bir oyuncaktır. Kullanıcılar, oyunun kaliteli ve sağlam yapısını övüyor ve çocukların uzun süre keyifle oynadığını belirtiyor. Ürün, balık tutma ve ipe dizme gibi çeşitli oyun seçenekleri sunarak çocukların motor becerilerini geliştiriyor. Ancak bazı kullanıcılar, ürünün boya kalitesinin yeterli olmadığını ve renklerin solduğunu belirtmiştir. Genel olarak, ürün fiyatına göre iyi bir performans sergiliyor ve ebeveynler tarafından tavsiye ediliyor.",4.1,770,163,110,31,142
HBV0000114FDG,Baby Turco Doğadan Bebek Bezi 5 Numara Junior 120'li,"569,90 TL",https://productimages.hepsiburada.net/s/47/424-600/10907908800562.jpg,"Baby Turco Doğadan bebek bezi, kullanıcılar tarafından genellikle olumlu değerlendirilmiştir. Ürün, yumuşak ve doğal pamuk yapısıyla dikkat çekmekte, bebeğin cildini tahriş etmemekte ve pişik yapmamaktadır. Ayrıca, sızdırmazlık özelliği sayesinde uzun süre kuru kalabilmektedir. Yerli üretim olması ve uygun fiyatıyla da tercih edilmektedir. Ancak bazı kullanıcılar, bezin önceki performansına kıyasla inceldiğini ve şişme yaptığını belirtmiştir. Genel olarak, fiyat-performans açısından başarılı bulunmuş ve tavsiye edilmektedir.",4.6,9629,1391,542,166,526
HBC00000RLKVC,Art Craft İnşaat Kinetik Kum Ev Seti 750 gr.,"419,90 TL",https://productimages.hepsiburada.net/s/414/424-600/110000443197662.jpg,"Dede Art Craft Kinetik Kum Ev Seti, çocuklar için eğlenceli ve yaratıcı bir oyun deneyimi sunuyor. Çocukların saatlerce sıkılmadan oynayabileceği bu set, el becerilerini geliştirici özelliklere sahip. Kumun kaliteli yapısı ve kolay şekil alabilmesi, kullanıcılar tarafından beğeniliyor. Ayrıca, kumun kurumaması ve uzun süre kullanılabilir olması da olumlu özelliklerden. Ancak, bazı kullanıcılar oyunun biraz dağınıklık yaratabileceğini belirtiyor. Genel olarak, ürünün fiyat performansı tatmin edici bulunuyor.",4.7,1828,225,66,16,51
HBCV000053TV2U,Altus HandyGo AL 5533 L 2'si 1 Arada Ütü & Kırışık Giderici Lacivert,"1.214,40 TL",https://productimages.hepsiburada.net/s/777/424-600/110000819886564.jpg,"Altus HandyGo AL 5533, seyahatlerde ve acil durumlarda kullanışlı bir ütü ve kırışık giderici olarak öne çıkıyor. Kullanıcılar, cihazın hafifliği, pratik kullanımı ve hızlı ısınma süresi gibi özelliklerini beğeniyor. Buhar gücü ve kırışıklık açma performansı oldukça etkileyici bulunuyor. Ancak, su haznesinin küçük olması ve bazı kullanıcıların bilek ağrısı yaşaması olumsuz özellikler arasında yer alıyor. Genel olarak, ürünün performansı fiyatını karşılıyor ve kullanıcılar tarafından tavsiye ediliyor.",4.7,1654,195,50,12,50
HBV00000QMPS6,Emsan Beykoz 6 Kişilik Kahve Fincanı Takımı 90 ml,"799,98 TL",https://productimages.hepsiburada.net/s/103/424-600/110000046616103.jpg,"Emsan Beykoz Kahve Fincanı Takımı, zarif ve şık tasarımıyla dikkat çekiyor. İnce porseleni ve sade görünümü, kullanıcılar tarafından beğeniliyor. Ürün, kahve keyfini artıran ideal bir boyutta. Fiyatı, performansıyla orantılı bulunuyor. Ancak, nadiren de olsa defolu ürün gönderimi yaşanabiliyor. Kullanıcılar, bu durumun müşteri memnuniyeti açısından iyileştirilmesini öneriyor. Genel olarak, ürünün kalitesi ve estetiği, alıcıları memnun ediyor ve hediye olarak da tercih ediliyor.",4.5,2908,356,168,59,221
HBC000001F264,Gillette Sensor3 Erkek Tıraş Bıçakları 8+8 Yedek Tıraş Bıçağı,"499,00 TL",https://productimages.hepsiburada.net/s/62/424-600/110000003429830.jpg,"Gillette Sensor3 Erkek Tıraş Bıçakları, kullanıcılar tarafından uzun süreli kullanım ve fiyat-performans dengesi açısından övgü alıyor. Ürün, kaliteli bıçakları ve kayganlaştırıcı bandıyla dikkat çekiyor. Bir tıraş bıçağı ile uzun süre kullanım mümkün, bu da ekonomik bir avantaj sağlıyor. Ancak, eski model makinelerle uyum sorunları yaşanabiliyor ve sert sakallarda etkisi sınırlı kalabiliyor. Genel olarak, kullanıcılar ürünü tavsiye ediyor ve fiyatının hakkını verdiğini belirtiyorlar.",4.5,859,145,67,17,46
HBC0000504O50,Cif Jel Yüzey Temizleyici Tüm Yüzeyler İçin Çamaşır Suyu Katkılı Bahar Ferahlığı 750 ML,"130,00 TL",https://productimages.hepsiburada.net/s/508/424-600/110000561901616.jpg,"Cif Jel Tüm Yüzeyler Temizlik Jeli, kullanıcılar tarafından özellikle temizlik performansı ve hoş kokusu ile beğeniliyor. Mutfak ve banyolarda etkili temizlik sağlarken, çamaşır suyu katkısı sayesinde hijyenik bir kullanım sunuyor. Ürünün boyutu büyük ve fiyatı performansına göre uygun bulunuyor. Bazı kullanıcılar, çamaşır suyu performansı beklenmemesi gerektiğini belirtiyor. Genel olarak, ürünün kalitesi ve temizlik kabiliyeti, kullanıcılar tarafından sürekli tercih edilmesini sağlıyor.",4.8,1022,107,26,7,26
HBC000008Y8UI,Pak Face Dermaroller Titanyum Uçlu 540 Iğneli Derma Roller 0.5 mm,"74,99 TL",https://images.hepsiburada.net/banners/s/1/157-157/ImageBadge-Premium_firsat_app133645467477786348.png,"Pakface Dermaroller, titanyum uçlu 540 iğneli tasarımıyla kullanıcılar tarafından beğenilmektedir. Ürün, saç dökülmesine karşı etkili olup, saçların daha canlı görünmesini sağlamaktadır. Ayrıca, ciltteki gözenekleri açarak kan dolaşımını hızlandırdığı belirtilmiştir. Kullanım sırasında hafif bir acı hissedilebilir, ancak zamanla alışılmaktadır. İğne aralığının daha sık olabileceği ve geniş alanlar için daha büyük bir model tercih edilmesi gerektiği önerilmektedir. Ürün, fiyat performans açısından değerlendirildiğinde tatmin edici bulunmuştur.",4.1,1466,451,262,81,270
HBC00000QSB2V,Vernel Max Konsantre Çamaşır Yumuşatıcısı 1320ml (55 Yıkama) Çiçek Ferahlığı,"147,90 TL",https://productimages.hepsiburada.net/s/527/424-600/110000584218133.jpg,"Vernel Max Konsantre Çamaşır Yumuşatıcısı, kullanıcılar tarafından kokusunun harika ve kalıcı olmasıyla övgü alıyor. Ürünün çamaşırlara verdiği yumuşaklık da oldukça beğeniliyor, bu da onu sık tercih edilen bir ürün yapıyor. Ürünün fiyat performans dengesi kullanıcılar tarafından olumlu değerlendiriliyor. Ancak, bazı kullanıcılar ürünün eksik dolu geldiğini belirtmiş. Genel olarak, kullanıcılar ürünü tavsiye ediyor ve tekrar satın almayı düşünüyorlar.",4.6,4316,486,237,77,211
HBV00000O3BPE,Prima Külot Bebek Bezi 5 Numara 56 Adet Fırsat Paketi,"749,99 TL",https://productimages.hepsiburada.net/s/777/424-600/110000798609956.jpg,"Prima Bebek Bezi, çocuklar için rahatlık ve kalite sunuyor. Kullanıcılar, bezin sızdırmazlık özelliğinden ve ciltte iz yapmamasından memnun. Ayrıca, bezin ince yapısı ve pişik yapmaması öne çıkan avantajlar arasında. Ancak, fiyatının yüksek olması bazı kullanıcılar tarafından eleştiriliyor. Gece kullanımında sızdırma yaşanabileceği belirtiliyor, bu nedenle dikkatli olunması öneriliyor. Genel olarak, Prima bebek bezi, verdiği kalite ile fiyatını hak ediyor ve kullanıcılar arasında popülerliğini koruyor.",4.7,1131,106,26,9,48
HBCV00004CI8DI,Schafer Kitchenhouse Cam Termos Yeşil 1 lt,"598,00 TL",https://productimages.hepsiburada.net/s/408/424-600/110000436563176.jpg,"Schafer Kitchenhouse Cam Termos, kullanıcılar tarafından uzun süre sıcak tutma kapasitesiyle övgü alıyor. Ürün, 8-24 saat arasında sıcaklığı koruyabiliyor ve fiyat performans açısından oldukça başarılı bulunuyor. Kullanıcılar, termosun şık tasarımını ve kullanışlılığını da beğeniyor. Ancak, cam iç yapısı nedeniyle dikkatli kullanılmalı ve düşürülmemeli. İç yapısının cam olması, ürünün kırılganlığını artırıyor. Genel olarak, termosun performansı ve fiyatı, kullanıcılar tarafından tavsiye ediliyor.",4.7,1591,161,50,21,79
HBV00000BEY1B,Prima Mayo Bebek Bezi 4 Beden 11 Adet Maxi Tekli Paket,"329,00 TL",https://productimages.hepsiburada.net/s/777/424-600/110000761419847.jpg,"Prima Mayo Bebek Bezi, su geçirmeyen ve sızdırmayan yapısıyla kullanıcılar tarafından beğenilmektedir. Havuz ve deniz kullanımlarında pişik yapmaması ve rahatlık sağlaması öne çıkan özelliklerindendir. Kullanıcılar, bezin kolayca yırtılarak çıkarılabilmesini ve bebeği rahatsız etmemesini de takdir etmektedir. Ancak bazı kullanıcılar, bezin su geçirmezliğinin yeterli olmadığını belirtmiştir. Genel olarak, Prima Mayo Bebek Bezi, fiyat-performans açısından tavsiye edilen bir üründür.",4.7,1954,177,59,16,63
HBV00000WC9L4,Anker Eufy Security 360 Derece Dönebilen Kızılötesi Gece Görüşlü IP Kamera - 2K HD Çözünürlük - Apple HomeKit Uyumlu -T8410 (Anker Türkiye Garantili),"4.100,00 TL",https://productimages.hepsiburada.net/s/386/424-600/110000405229267.jpg,"Anker Eufy Security 360 Derece Dönebilen IP Kamera, 2K HD çözünürlüğü ve mükemmel gece görüşü ile kullanıcıları etkiliyor. Hareket izleme fonksiyonu ve anlık bildirim özellikleri, güvenlik ihtiyaçlarını karşılıyor. Kullanıcılar, kamera performansından ve ses-görüntü kalitesinden memnun. Ayrıca, cihazın kolay kurulumu ve çok işlevselliği öne çıkıyor. Ancak, Türkçe dil desteğinin olmaması ve sürekli enerji ihtiyacı, bazı kullanıcılar için dezavantaj olarak belirtilmiş. Genel olarak, fiyatına göre sunduğu performansla tercih edilebilir bir ürün.",4.8,1303,113,26,15,41
HBV00000UMF97,Arzum AR5063 Volume Pro Hava Üflemeli Saç Düzleştiricisi - Siyah,"1.499,00 TL",https://productimages.hepsiburada.net/s/777/424-600/110000834289762.jpg,"Arzum AR5063 Saç Düzleştirici, kullanıcılar tarafından pratik ve etkili bulunuyor. Saçları hızlı kurutma ve şekillendirme özelliği ile öne çıkıyor. Ürün, dalgalı ve uzun saçlarda bile kısa sürede etkili sonuçlar veriyor. Kullanıcılar, ürünün saçlara hacim kazandırdığını ve doğal bir görünüm sağladığını belirtiyor. Soğuk fonksiyonu ve hafif yapısı da beğenilen özellikler arasında. Ancak, bazı kullanıcılar saçın elektriklenmesi ve fırça başlıklarının hızlı yıpranmasından şikayetçi. Genel olarak fiyat-performans açısından önerilen bir ürün.",4.5,3882,707,358,118,283
HBC00001TL47O,"Vienev Etiketli Kare Erzak Saklama Kabı 12'li Set Büyük Boy 1,75 Litre Beyaz","439,90 TL",https://images.hepsiburada.net/banners/s/1/104-104/IMAGE-BADGE-EnAvantajli133709686739364322.png,"Vienev Erzak Saklama Kabı seti, kullanıcılar tarafından genel olarak çok beğenilmiştir. Ürün, kaliteli plastik malzemesi, hava geçirmez kapakları ve dolapta yer tasarrufu sağlaması gibi olumlu özellikleriyle öne çıkıyor. Kullanıcılar, ürünün fiyatının kalitesini hak ettiğini belirtiyor. Ancak, saklama kaplarını birbirinden ayırmanın zor olduğu bazı yorumlarda belirtilmiştir. Genel olarak, bu ürün hem kullanışlı hem de kaliteli bir seçenek olarak tavsiye edilmektedir.",4.8,875,95,24,7,16
